gene_names	gene_types	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8
ENSG00000069329	hk_gene	3948	3594	4135	4598	3576	3332	4911	4195
ENSG00000091651	hk_gene	3061	2952	3419	3478	2886	2503	4443	3925
ENSG00000140795	hk_gene	5	6	2	4	3	1	0	0
ENSG00000155330	non_hk_gene	1347	1105	1261	1609	1190	1108	1896	1553
ENSG00000166123	hk_gene	1035	838	1041	919	844	939	941	1056
ENSG00000069345	hk_gene	3113	2917	3068	2879	2563	2317	2895	3150
ENSG00000171208	non_hk_gene	264	207	307	157	240	200	403	244
ENSG00000129636	hk_gene	812	575	785	708	673	561	1214	1004
ENSG00000102893	hk_gene	773	676	865	887	748	634	870	822
ENSG00000140798	hk_gene	4	4	6	5	0	0	5	2
ENSG00000121270	hk_gene	8	0	1	4	2	0	5	4
ENSG00000102910	hk_gene	687	534	715	709	757	598	907	822
ENSG00000196470	hk_gene	924	737	801	670	641	557	1155	825
ENSG00000102921	hk_gene	489	336	460	490	516	452	490	410
ENSG00000102924	hk_gene	118	96	120	128	81	69	67	56
ENSG00000102935	hk_gene	594	382	562	316	286	327	686	468
ENSG00000205423	hk_gene	1002	674	953	1154	751	719	1198	1271
ENSG00000155393	hk_gene	405	356	439	489	417	362	405	317
ENSG00000121274	hk_gene	1097	737	835	979	827	864	823	645
ENSG00000121281	hk_gene	60	39	26	36	6	27	15	38
ENSG00000166164	hk_gene	2381	1467	2553	2403	2247	1987	3046	2274
ENSG00000140807	hk_gene	20	22	27	27	17	18	15	25
ENSG00000167207	non_hk_gene	9	10	5	17	8	16	7	27
ENSG00000083799	hk_gene	783	730	1047	848	833	585	586	587
ENSG00000103449	non_hk_gene	746	594	1052	747	942	869	1008	1049
ENSG00000103460	non_hk_gene	172	234	309	242	265	238	231	194
ENSG00000177200	hk_gene	2141	1539	2127	1477	1370	1376	1862	1712
ENSG00000103479	hk_gene	293	150	256	195	181	150	235	158
ENSG00000166971	hk_gene	413	440	365	583	447	398	485	459
ENSG00000103494	hk_gene	531	365	687	701	508	452	580	512
ENSG00000140718	hk_gene	1402	1393	1761	1930	1640	1365	1969	1881
ENSG00000177508	non_hk_gene	13	3	1	8	6	8	4	6
ENSG00000176842	hk_gene	6	3	2	10	7	3	4	7
ENSG00000087245	hk_gene	763	668	726	1155	818	696	634	1048
ENSG00000087253	hk_gene	124	75	78	117	55	84	88	115
ENSG00000103546	hk_gene	0	1	10	1	0	4	7	2
ENSG00000198848	hk_gene	59	68	117	1	1	1	2	1
ENSG00000087258	hk_gene	62	58	76	64	44	57	18	34
ENSG00000159461	hk_gene	304	180	208	273	193	172	236	271
ENSG00000167005	hk_gene	5589	4691	5740	6511	5519	5016	6283	6485
ENSG00000087263	hk_gene	2971	3027	3687	3737	3317	2969	4337	3796
ENSG00000125124	hk_gene	317	344	368	282	240	219	314	381
ENSG00000087250	hk_gene	5	1	1	2	1	2	1	1
ENSG00000125148	non_hk_gene	90	163	96	812	295	199	12911	131
ENSG00000169715	non_hk_gene	8	26	14	265	69	28	5606	8
ENSG00000205364	non_hk_gene	0	0	1	16	0	2	511	0
ENSG00000205362	non_hk_gene	0	0	0	1	0	0	4	1
ENSG00000198417	hk_gene	18	19	13	779	223	128	2424	29
ENSG00000125144	hk_gene	12	10	7	1850	500	269	4614	33
ENSG00000205358	hk_gene	7	13	9	668	136	58	5585	8
ENSG00000187193	hk_gene	1010	917	356	9912	2866	1880	2372	1023
ENSG00000102900	hk_gene	5518	5663	6605	9555	6059	6130	7921	8300
ENSG00000051108	hk_gene	1716	1419	2811	1979	2394	2032	1846	1644
ENSG00000140853	hk_gene	45	56	45	41	58	54	12	39
ENSG00000140848	hk_gene	257	158	275	172	187	196	170	225
ENSG00000172775	hk_gene	3863	3221	4273	4636	3824	3459	4940	4946
ENSG00000159579	hk_gene	1505	1284	1873	1580	1616	1484	1896	1731
ENSG00000102931	non_hk_gene	670	463	724	476	568	528	1686	796
ENSG00000102934	hk_gene	62	53	97	45	44	44	64	76
ENSG00000102962	hk_gene	0	0	0	5	2	0	0	0
ENSG00000006210	hk_gene	89	35	33	55	65	40	31	51
ENSG00000005194	hk_gene	6428	6292	8203	8450	6912	5894	10026	8848
ENSG00000088682	non_hk_gene	1376	1368	1733	1830	1583	1371	1898	1712
ENSG00000102978	hk_gene	2815	2307	3200	3863	3346	3144	4384	4502
ENSG00000125170	hk_gene	892	713	1010	765	766	691	818	804
ENSG00000135736	non_hk_gene	80	48	178	69	72	59	207	199
ENSG00000159618	hk_gene	121	94	137	114	69	111	0	8
ENSG00000205336	non_hk_gene	30	20	30	26	25	22	17	35
ENSG00000182885	hk_gene	2	2	0	1	0	5	0	1
ENSG00000159625	hk_gene	1	1	2	4	3	2	1	4
ENSG00000140854	non_hk_gene	1340	1219	1438	1331	1110	1080	1966	1664
ENSG00000140859	hk_gene	57	45	20	18	8	10	38	19
ENSG00000187185	hk_gene	1	0	1	3	0	3	0	0
ENSG00000070729	hk_gene	0	1	6	1	0	2	0	0
ENSG00000159648	non_hk_gene	17	9	22	28	22	18	27	48
ENSG00000166188	non_hk_gene	67	64	51	74	61	37	118	62
ENSG00000103005	hk_gene	1133	1486	1621	1988	1568	1373	1496	1698
ENSG00000102996	hk_gene	248	180	190	140	184	156	113	118
ENSG00000070761	non_hk_gene	3023	2191	3457	4042	3083	2768	4080	4085
ENSG00000070770	hk_gene	1802	1402	1671	1971	1472	1593	1974	1775
ENSG00000103021	non_hk_gene	155	144	139	322	239	232	416	297
ENSG00000103023	non_hk_gene	0	0	1	0	0	0	8	2
ENSG00000181938	non_hk_gene	571	439	550	471	475	412	751	647
ENSG00000103034	hk_gene	349	192	242	234	123	190	79	169
ENSG00000103037	hk_gene	1478	1412	1852	1629	1387	1279	1489	1258
ENSG00000125107	hk_gene	4145	3528	3992	4350	3263	3515	4546	3998
ENSG00000103042	non_hk_gene	804	757	902	624	882	683	1168	717
ENSG00000125166	hk_gene	6839	6661	6528	6598	5977	5334	7270	7568
ENSG00000260240	hk_gene	0	3	3	0	0	3	0	0
ENSG00000150394	hk_gene	76	54	130	45	50	39	43	48
ENSG00000140937	non_hk_gene	109	129	119	81	64	112	117	199
ENSG00000179776	hk_gene	2	6	6	11	3	5	2	5
ENSG00000166548	non_hk_gene	64	58	80	35	55	48	76	55
ENSG00000217555	hk_gene	403	341	454	835	537	541	334	401
ENSG00000089505	hk_gene	5	0	4	3	4	0	0	1
ENSG00000140931	non_hk_gene	332	208	255	273	305	282	409	388
ENSG00000183723	hk_gene	561	464	492	595	378	417	596	443
ENSG00000135720	hk_gene	4379	3579	4032	4577	3580	3614	4943	4410
ENSG00000249961	hk_gene	1	0	1	0	5	0	0	0
ENSG00000159593	hk_gene	8656	7842	9241	9182	7865	6952	9706	8468
ENSG00000168748	hk_gene	198	110	154	101	114	199	20	32
ENSG00000172840	hk_gene	372	446	619	656	493	500	569	484
ENSG00000166592	hk_gene	0	4	1	2	1	0	2	0
ENSG00000166595	hk_gene	4373	4177	5451	5536	4810	4034	5411	4993
ENSG00000172831	non_hk_gene	331	361	344	284	251	227	616	557
ENSG00000172828	non_hk_gene	25	28	28	12	17	10	33	51
ENSG00000172824	non_hk_gene	1	7	3	4	8	3	12	6
ENSG00000067955	hk_gene	661	460	627	516	411	471	719	587
ENSG00000125149	non_hk_gene	651	684	829	855	706	649	1015	862
ENSG00000237172	non_hk_gene	60	27	15	47	43	46	42	48
ENSG00000102871	hk_gene	5	4	1	3	4	2	2	0
ENSG00000140939	non_hk_gene	20	28	33	11	14	17	41	21
ENSG00000196123	hk_gene	89	72	116	75	91	51	118	114
ENSG00000179044	non_hk_gene	7	1	1	9	9	4	10	6
ENSG00000205250	hk_gene	1950	1765	2107	2536	1409	1388	3116	2647
ENSG00000102890	non_hk_gene	25	21	34	37	37	44	43	45
ENSG00000125122	non_hk_gene	2	7	22	7	13	7	30	11
ENSG00000168701	hk_gene	4578	4368	5410	6087	5186	4584	5849	5489
ENSG00000135723	hk_gene	624	495	504	510	320	385	615	526
ENSG00000135740	hk_gene	101	82	57	95	34	57	56	75
ENSG00000196155	hk_gene	90	72	88	43	59	44	70	45
ENSG00000168676	hk_gene	0	5	2	6	10	1	8	5
ENSG00000159708	hk_gene	6	0	3	2	0	2	19	1
ENSG00000159713	hk_gene	10	8	18	22	3	7	0	1
ENSG00000159714	non_hk_gene	22	6	9	5	6	18	21	9
ENSG00000176387	hk_gene	360	296	346	258	160	211	127	209
ENSG00000159720	hk_gene	1696	1796	2627	2781	2475	2147	2921	2494
ENSG00000039523	hk_gene	9	16	5	27	4	10	13	11
ENSG00000102974	hk_gene	2396	1994	2535	2069	2136	1859	2707	1973
ENSG00000159753	hk_gene	71	74	83	76	52	55	35	61
ENSG00000102977	non_hk_gene	1082	842	1617	1289	1333	1216	2142	1408
ENSG00000102981	non_hk_gene	155	113	144	174	138	121	254	206
ENSG00000124074	hk_gene	142	105	191	143	166	96	174	126
ENSG00000159761	hk_gene	5	6	3	7	1	1	6	9
ENSG00000141098	hk_gene	857	932	1172	1298	1018	1038	1182	1428
ENSG00000141084	non_hk_gene	378	264	249	352	267	261	459	368
ENSG00000102904	non_hk_gene	15	6	12	12	13	15	12	16
ENSG00000102901	hk_gene	741	844	1211	940	1057	891	1618	1246
ENSG00000168286	hk_gene	761	654	701	697	593	503	818	662
ENSG00000102898	hk_gene	12293	13759	17278	19915	13761	12965	13338	14222
ENSG00000038358	hk_gene	883	682	843	689	659	580	1214	807
ENSG00000188038	hk_gene	323	390	474	316	322	273	189	224
ENSG00000159792	hk_gene	388	317	374	509	248	307	534	396
ENSG00000261884	hk_gene	9	18	14	13	11	14	6	13
ENSG00000205220	non_hk_gene	743	710	1019	808	722	675	1094	820
ENSG00000213398	hk_gene	87	45	71	111	53	55	19	56
ENSG00000124067	hk_gene	214	138	189	226	124	209	165	182
ENSG00000141096	hk_gene	123	136	205	174	317	301	11	6
ENSG00000167264	hk_gene	1143	1063	1434	1477	1330	1063	1504	1522
ENSG00000182810	non_hk_gene	1276	1095	1367	740	1050	922	1578	1135
ENSG00000072736	hk_gene	969	780	830	915	655	764	924	678
ENSG00000103067	hk_gene	475	469	394	522	385	308	435	407
ENSG00000103066	hk_gene	313	333	423	613	369	359	419	438
ENSG00000103064	hk_gene	649	505	386	824	412	468	585	642
ENSG00000103061	non_hk_gene	599	494	698	549	572	523	770	646
ENSG00000132600	hk_gene	1038	1058	1338	1026	1156	891	2363	1516
ENSG00000103056	hk_gene	1	4	2	10	5	0	3	3
ENSG00000184939	hk_gene	562	305	491	375	391	381	400	369
ENSG00000062038	hk_gene	3159	2712	2453	3569	2471	2276	2233	2803
ENSG00000039068	hk_gene	5858	4650	5151	6070	4517	4502	3383	4438
ENSG00000103047	hk_gene	331	369	393	419	285	304	516	387
ENSG00000103044	hk_gene	1276	851	1280	938	1085	1032	695	1213
ENSG00000168802	hk_gene	561	377	856	449	552	664	667	381
ENSG00000141076	hk_gene	2831	2279	2886	3061	2672	2393	3006	2664
ENSG00000168807	hk_gene	421	354	380	439	342	403	406	336
ENSG00000132612	hk_gene	744	599	634	668	440	452	1350	950
ENSG00000213380	hk_gene	758	409	588	409	283	278	1149	621
ENSG00000258429	non_hk_gene	75	28	35	29	23	25	75	45
ENSG00000132603	hk_gene	4551	4957	5387	5608	5455	4740	7710	6822
ENSG00000132604	hk_gene	461	339	450	383	323	355	440	434
ENSG00000103018	hk_gene	6044	5989	8986	8573	10722	8556	11645	9388
ENSG00000102908	hk_gene	577	341	370	486	317	380	354	338
ENSG00000181019	hk_gene	2764	3423	4415	2789	2735	2426	5685	3089
ENSG00000141101	hk_gene	3413	3573	3808	4526	3649	3196	4563	4531
ENSG00000198373	hk_gene	484	550	670	598	610	574	791	760
ENSG00000090857	hk_gene	798	892	840	867	704	707	1101	816
ENSG00000223496	non_hk_gene	351	292	311	271	327	316	612	343
ENSG00000090861	hk_gene	7330	6343	7193	8370	6232	6688	5223	6239
ENSG00000157349	hk_gene	816	799	984	1243	889	750	1136	1388
ENSG00000168872	hk_gene	1795	1851	2404	2618	2192	2062	2602	2565
ENSG00000157350	hk_gene	951	1007	1051	853	1072	1334	883	1100
ENSG00000157353	hk_gene	98	78	81	47	68	52	72	68
ENSG00000103051	hk_gene	1762	1548	2278	2352	1978	1810	2035	2027
ENSG00000189091	hk_gene	6104	5928	7069	7346	5562	5127	8028	8167
ENSG00000157368	non_hk_gene	32	29	17	31	36	29	32	22
ENSG00000132613	hk_gene	47	16	19	30	27	22	21	17
ENSG00000268927	hk_gene	4	0	2	3	3	1	3	0
ENSG00000103043	hk_gene	664	395	428	355	328	402	639	413
ENSG00000157423	non_hk_gene	37	15	28	97	68	61	46	56
ENSG00000180917	hk_gene	279	197	307	253	271	237	253	281
ENSG00000172137	hk_gene	134	111	115	131	101	128	79	90
ENSG00000167377	non_hk_gene	21	8	12	25	20	20	52	38
ENSG00000157429	non_hk_gene	49	27	46	40	35	34	42	38
ENSG00000140835	hk_gene	530	472	586	662	443	491	565	683
ENSG00000140832	hk_gene	1335	1107	1152	1123	889	865	1323	1070
ENSG00000040199	hk_gene	220	190	159	174	142	157	197	178
ENSG00000166747	hk_gene	1131	925	1143	1313	1187	1202	1246	976
ENSG00000224470	hk_gene	511	522	609	704	597	474	710	555
ENSG00000182149	hk_gene	4698	3991	5206	5600	4450	4004	5070	5529
ENSG00000102984	hk_gene	191	135	160	142	106	136	155	170
ENSG00000102967	non_hk_gene	1411	1228	1487	1764	1476	1229	1768	1873
ENSG00000140830	hk_gene	376	404	595	513	483	403	639	493
ENSG00000140829	hk_gene	626	599	826	568	713	632	1193	725
ENSG00000118557	non_hk_gene	9	14	14	13	13	10	17	34
ENSG00000140836	hk_gene	29	32	28	10	27	26	10	21
ENSG00000103035	hk_gene	17603	15901	17933	20272	15951	14603	24106	21404
ENSG00000196436	non_hk_gene	20	12	31	7	10	13	19	15
ENSG00000140839	hk_gene	0	2	0	0	1	0	0	5
ENSG00000090863	hk_gene	3445	2566	3129	3033	2628	2740	3465	2660
ENSG00000168411	hk_gene	3244	3458	4260	4873	4248	3897	4203	4138
ENSG00000168404	hk_gene	244	195	162	251	163	164	74	136
ENSG00000103089	hk_gene	10	1	6	4	12	2	3	2
ENSG00000103091	hk_gene	673	544	691	635	465	584	763	703
ENSG00000186187	hk_gene	1657	1281	1568	1482	1246	1262	1201	1357
ENSG00000166816	hk_gene	104	69	57	39	18	18	32	51
ENSG00000184517	non_hk_gene	174	236	282	257	234	159	291	332
ENSG00000050820	hk_gene	609	446	373	310	308	246	471	275
ENSG00000153774	hk_gene	2908	2219	3201	4291	3334	3047	3198	4090
ENSG00000166822	hk_gene	1497	1059	1279	1476	1193	1205	1751	1342
ENSG00000183196	hk_gene	134	92	96	94	71	46	139	165
ENSG00000135702	hk_gene	0	0	0	3	1	0	0	0
ENSG00000205084	non_hk_gene	209	277	329	365	347	282	407	382
ENSG00000034713	hk_gene	3651	3435	4082	4164	3553	3092	4276	3617
ENSG00000065457	hk_gene	685	717	850	726	634	615	1026	647
ENSG00000065427	hk_gene	9367	8924	10370	12295	8940	9331	11595	11352
ENSG00000166848	hk_gene	268	146	191	154	164	137	303	164
ENSG00000152910	non_hk_gene	4	2	9	3	16	4	4	7
ENSG00000103111	hk_gene	1329	1095	1301	1286	1286	1093	1450	1274
ENSG00000205078	hk_gene	45	30	32	17	7	20	27	21
ENSG00000140873	hk_gene	10	3	0	0	10	2	0	1
ENSG00000140876	hk_gene	521	264	384	469	285	266	492	510
ENSG00000171724	non_hk_gene	1456	1047	1908	1442	1818	1677	1940	1926
ENSG00000166509	hk_gene	1	1	2	4	1	2	0	3
ENSG00000186153	non_hk_gene	409	277	399	410	384	350	637	506
ENSG00000178573	hk_gene	199	122	133	176	165	191	105	164
ENSG00000166446	hk_gene	21	27	38	45	33	25	21	22
ENSG00000103121	hk_gene	3196	2576	3293	5126	3858	3442	3543	3885
ENSG00000166451	hk_gene	3903	3335	3988	4687	3648	3223	5757	4479
ENSG00000166454	hk_gene	1180	795	1019	1151	988	916	1286	987
ENSG00000166455	non_hk_gene	44	39	31	77	53	40	57	60
ENSG00000140905	non_hk_gene	94	57	49	68	78	62	133	73
ENSG00000135697	hk_gene	26	13	9	9	19	5	10	10
ENSG00000261609	hk_gene	912	731	732	872	804	803	992	718
ENSG00000153815	hk_gene	666	275	369	399	370	396	319	313
ENSG00000197943	hk_gene	165	122	120	142	87	125	105	104
ENSG00000184860	hk_gene	0	4	2	15	9	0	68	62
ENSG00000135698	hk_gene	3250	2794	3381	3612	3183	2811	3614	3530
ENSG00000140945	hk_gene	21	9	7	29	14	18	22	6
ENSG00000230989	hk_gene	24155	20326	25570	30672	21735	19440	29479	29913
ENSG00000103150	hk_gene	140	97	141	141	99	133	114	110
ENSG00000140961	hk_gene	16	10	8	21	23	17	3	3
ENSG00000103154	hk_gene	56	61	111	46	39	41	90	84
ENSG00000166558	hk_gene	3	1	3	0	8	1	0	1
ENSG00000140943	hk_gene	989	737	886	991	791	784	1013	833
ENSG00000103160	hk_gene	1293	1103	1206	1216	941	853	1169	1309
ENSG00000154099	hk_gene	7	0	3	2	2	0	0	2
ENSG00000103168	hk_gene	367	335	459	310	339	307	420	326
ENSG00000140955	non_hk_gene	9	10	2	11	8	10	10	6
ENSG00000103175	hk_gene	34	14	5	9	6	9	5	4
ENSG00000064270	hk_gene	117	29	59	148	49	87	38	33
ENSG00000140950	non_hk_gene	744	759	891	1320	921	915	1123	1392
ENSG00000103187	hk_gene	2339	1776	2201	2948	2278	2461	2060	2013
ENSG00000135686	hk_gene	406	326	332	471	409	400	361	423
ENSG00000103194	hk_gene	6497	6251	7462	10169	7298	6459	9344	8486
ENSG00000103196	hk_gene	118	68	45	73	45	32	36	56
ENSG00000153786	hk_gene	499	346	380	346	317	370	425	324
ENSG00000135709	hk_gene	146	100	165	193	161	130	89	155
ENSG00000153789	hk_gene	20	9	20	20	18	14	0	21
ENSG00000262601	non_hk_gene	1	3	1	3	6	4	5	1
ENSG00000261567	hk_gene	0	0	2	0	0	0	4	0
ENSG00000131149	hk_gene	1098	938	1217	994	850	849	734	803
ENSG00000131153	non_hk_gene	4858	4494	7130	9616	7940	6452	8269	7927
ENSG00000154102	hk_gene	42	37	34	39	34	28	21	30
ENSG00000131148	hk_gene	809	529	639	671	517	563	766	599
ENSG00000131143	hk_gene	35588	33081	40361	41677	30214	30191	42741	40939
ENSG00000140968	hk_gene	22	6	13	8	9	11	1	12
ENSG00000103248	non_hk_gene	142	84	132	100	134	79	154	125
ENSG00000260456	non_hk_gene	59	67	60	49	83	69	134	77
ENSG00000103264	hk_gene	185	180	195	187	95	154	206	143
ENSG00000140941	hk_gene	1562	848	1133	2031	576	596	4520	3597
ENSG00000140948	hk_gene	454	352	358	415	238	363	352	348
ENSG00000154118	non_hk_gene	142	74	82	88	101	92	118	70
ENSG00000226180	non_hk_gene	6	9	21	13	17	10	31	13
ENSG00000104731	non_hk_gene	459	341	379	264	442	302	678	383
ENSG00000205047	non_hk_gene	29	0	12	16	14	10	16	6
ENSG00000103257	non_hk_gene	2365	2444	1778	4613	2200	1942	3478	3006
ENSG00000172530	hk_gene	707	465	904	539	652	540	729	497
ENSG00000225614	hk_gene	3	4	9	11	7	6	5	3
ENSG00000179588	hk_gene	24	8	26	14	19	23	19	6
ENSG00000158545	hk_gene	1079	641	961	633	804	634	1048	606
ENSG00000124391	hk_gene	56	24	27	4	9	27	9	5
ENSG00000051523	hk_gene	2734	998	1458	799	265	319	2037	1018
ENSG00000167508	hk_gene	1020	779	1462	509	1039	724	3284	940
ENSG00000185669	hk_gene	84	71	43	67	16	48	34	42
ENSG00000158717	non_hk_gene	209	129	191	204	179	143	245	182
ENSG00000174177	hk_gene	520	510	617	393	535	449	730	404
ENSG00000103335	hk_gene	238	174	211	103	113	115	190	189
ENSG00000167513	hk_gene	1564	1552	1617	1090	997	969	2154	1603
ENSG00000198931	hk_gene	22419	20945	28357	22458	21249	18535	25206	21266
ENSG00000141012	hk_gene	297	187	327	289	250	199	526	428
ENSG00000167515	hk_gene	4408	4245	5669	6540	5923	4635	5790	4411
ENSG00000129993	hk_gene	20	10	12	5	5	18	1	10
ENSG00000176715	hk_gene	360	332	467	382	397	382	729	792
ENSG00000129910	hk_gene	7	6	10	9	4	5	0	1
ENSG00000259803	non_hk_gene	34	20	18	12	13	14	25	26
ENSG00000170100	non_hk_gene	57	55	87	90	67	65	107	123
ENSG00000167522	non_hk_gene	5858	4682	4704	5267	4806	4335	7580	6117
ENSG00000268218	non_hk_gene	19	14	18	14	21	22	15	14
ENSG00000197912	hk_gene	1183	945	1373	970	1058	896	1379	1025
ENSG00000167526	hk_gene	53308	41277	53710	43758	42069	39514	67198	50491
ENSG00000178773	hk_gene	81	44	46	58	23	53	41	57
ENSG00000015413	hk_gene	191	149	157	99	79	95	53	85
ENSG00000131165	hk_gene	1427	1619	2180	2057	1748	1806	2630	2502
ENSG00000167523	non_hk_gene	330	251	289	223	258	232	402	330
ENSG00000185324	non_hk_gene	1114	1080	1299	1032	1016	889	1912	1513
ENSG00000260259	non_hk_gene	1	0	0	1	3	1	3	3
ENSG00000158792	hk_gene	72	59	72	45	45	44	49	66
ENSG00000075399	non_hk_gene	41	34	50	39	45	32	44	32
ENSG00000158805	non_hk_gene	162	92	199	124	171	102	163	210
ENSG00000187741	hk_gene	686	658	867	694	633	529	785	650
ENSG00000204991	hk_gene	91	52	129	101	53	89	111	53
ENSG00000141002	hk_gene	2306	1771	2584	1694	1851	1531	3261	2188
ENSG00000258839	hk_gene	45	11	13	32	20	13	17	15
ENSG00000258947	hk_gene	2710	3368	3629	4264	3596	3832	3148	3264
ENSG00000140995	hk_gene	3004	2996	4347	4685	4268	3743	5561	5506
ENSG00000177946	hk_gene	280	293	355	268	308	212	342	222
ENSG00000003249	hk_gene	668	656	737	749	696	731	683	608
ENSG00000141013	non_hk_gene	152	195	117	258	255	219	182	163
ENSG00000221819	hk_gene	0	0	1	4	1	2	0	0
ENSG00000181031	non_hk_gene	18	29	40	8	19	20	16	42
ENSG00000187624	non_hk_gene	54	39	27	31	47	36	30	36
ENSG00000183688	hk_gene	536	390	358	663	407	452	208	332
ENSG00000141252	hk_gene	728	550	552	592	583	635	722	723
ENSG00000167695	non_hk_gene	196	292	300	213	301	288	407	254
ENSG00000179409	hk_gene	1712	1716	2067	1827	1538	1430	2316	2185
ENSG00000167699	non_hk_gene	4256	4399	5217	5144	4437	4136	6041	5130
ENSG00000171861	hk_gene	2302	2495	3051	3144	2475	2299	3459	2970
ENSG00000167693	hk_gene	933	663	703	679	534	590	736	671
ENSG00000262003	hk_gene	0	2	1	3	0	0	1	0
ENSG00000177370	hk_gene	2591	2349	3126	3543	2927	2702	4658	4074
ENSG00000159842	hk_gene	769	519	716	640	393	475	412	546
ENSG00000205899	non_hk_gene	0	0	0	1	4	3	0	1
ENSG00000184811	hk_gene	5	3	2	1	1	0	0	1
ENSG00000108953	hk_gene	22075	22114	35483	35027	30410	27139	34280	35405
ENSG00000167193	hk_gene	2017	1677	1783	1864	1492	1635	1862	1695
ENSG00000197879	hk_gene	1190	1059	970	846	672	782	685	723
ENSG00000132376	hk_gene	283	266	293	297	324	327	323	309
ENSG00000174238	hk_gene	878	695	711	772	678	708	878	747
ENSG00000167703	non_hk_gene	91	81	117	62	63	80	169	71
ENSG00000074660	hk_gene	58	34	23	18	3	17	2	12
ENSG00000167705	hk_gene	247	103	92	103	53	82	54	85
ENSG00000174231	hk_gene	4483	4319	4929	4993	4358	4088	4931	4482
ENSG00000185561	hk_gene	3	0	1	3	0	0	1	5
ENSG00000167716	hk_gene	280	244	278	138	221	218	273	155
ENSG00000167711	hk_gene	81	83	89	57	61	53	40	46
ENSG00000132386	hk_gene	749	636	993	745	815	742	769	996
ENSG00000186532	non_hk_gene	634	654	835	675	558	572	964	829
ENSG00000132383	hk_gene	5361	5318	7404	7497	5699	5481	7275	8066
ENSG00000108963	hk_gene	431	457	481	302	452	260	629	416
ENSG00000177374	hk_gene	6	0	8	1	1	1	2	1
ENSG00000070366	non_hk_gene	200	272	327	305	346	319	424	316
ENSG00000167720	hk_gene	149	85	117	247	123	159	348	409
ENSG00000167721	hk_gene	7251	8880	10897	8452	9014	8110	10602	9047
ENSG00000141258	hk_gene	265	273	348	157	256	204	308	186
ENSG00000070444	hk_gene	302	275	302	219	218	161	347	207
ENSG00000127804	hk_gene	1307	1454	1537	1469	1351	1257	1701	1540
ENSG00000007168	hk_gene	2671	2450	3010	2813	2754	2437	3532	2807
ENSG00000132361	hk_gene	519	483	454	215	301	250	376	273
ENSG00000132359	hk_gene	364	228	307	415	262	316	340	306
ENSG00000141255	hk_gene	4	2	0	2	0	2	0	3
ENSG00000108381	hk_gene	0	1	1	4	2	0	0	0
ENSG00000167723	hk_gene	43	7	24	16	3	7	7	10
ENSG00000262304	hk_gene	0	0	4	0	0	2	0	0
ENSG00000196689	hk_gene	6	1	3	0	1	3	1	2
ENSG00000197417	hk_gene	493	445	507	424	439	298	654	526
ENSG00000040531	non_hk_gene	478	498	741	550	485	544	748	528
ENSG00000213977	hk_gene	3048	4651	4832	5000	3950	3483	4168	4106
ENSG00000257950	non_hk_gene	27	19	25	11	16	18	29	14
ENSG00000127774	hk_gene	1245	994	974	916	810	791	1440	955
ENSG00000083454	hk_gene	185	112	121	45	38	40	46	33
ENSG00000083457	non_hk_gene	2940	2692	3028	3349	2681	2536	4392	3716
ENSG00000177602	hk_gene	227	202	257	259	180	185	206	174
ENSG00000074356	hk_gene	838	659	805	751	762	687	800	678
ENSG00000004660	hk_gene	100	56	47	79	31	59	57	51
ENSG00000108405	hk_gene	6	0	4	0	0	1	0	2
ENSG00000074370	hk_gene	372	255	236	182	108	142	116	104
ENSG00000074755	hk_gene	138	95	116	151	79	91	196	130
ENSG00000167740	hk_gene	271	400	547	425	439	403	803	590
ENSG00000185722	hk_gene	757	791	1029	809	620	705	783	793
ENSG00000132388	hk_gene	1982	1530	1648	1462	1303	1417	1685	1361
ENSG00000183018	hk_gene	5	4	8	8	13	5	0	2
ENSG00000132382	hk_gene	1503	1280	1627	1181	1234	1197	2138	1354
ENSG00000167741	hk_gene	0	10	2	6	10	11	2	0
ENSG00000188176	hk_gene	67	66	73	66	39	56	68	60
ENSG00000161905	non_hk_gene	24	22	51	56	52	35	27	37
ENSG00000141456	hk_gene	1100	602	764	688	808	739	978	651
ENSG00000141480	hk_gene	841	542	694	955	730	689	748	909
ENSG00000161920	hk_gene	1344	1295	1881	1748	1351	1318	1475	1714
ENSG00000161921	non_hk_gene	13	5	23	11	21	20	16	25
ENSG00000141497	non_hk_gene	11	5	3	9	10	5	7	7
ENSG00000182853	hk_gene	5	2	3	9	3	4	0	6
